;edit_history_tweet_ids;id;text;withheld;intent
415;['1623405568856563712'];1623405568856563712;@tate_defender @ireann15 @16Andyyx @DoodlinMcDraco @shadeslimy2 @LI_politic_guy you are literally a 15 year old who worships a sex trafficker, you have no room to speak;;politic
416;['1623405515693776898'];1623405515693776896;@ggreenwald @MZHemingway That’s them on every House or Senate panel, time out of mind— a convocation of politic worms.;;politic
417;['1623405508878106628'];1623405508878106624;RT @L0CKERHEAD: @LI_politic_guy did anyone else go down the making those jokes to discovering that theyre trans pipeline or is that just me;;politic
418;['1623405505782722562'];1623405505782722560;@ireann15 @16Andyyx @DoodlinMcDraco @LI_politic_guy I'm not interested in fucking men regardless of whatever they identify as.;;politic
419;['1623405348781522947'];1623405348781522944;@LI_politic_guy Nah, i am helicopter. Fuck off;;politic
420;['1623405319043907584'];1623405319043907584;@16Andyyx @DoodlinMcDraco @ireann15 @LI_politic_guy Biology.  Women are adult female people.;;politic
421;['1623405277822304256'];1623405277822304256;@LI_politic_guy High School me acting mega homophobic and trying to be overly macho/masculine to hide my inner homoerotic thoughts and confusion and lack of u derstanding of my attraction to others. He didn’t know he was pan, he didn’t know what it was and was in denial 😭;;politic
422;['1623405008556376066'];1623405008556376064;@RepJeffries Actually it was full of lies and empty promises….. how about that rebuttal speech👍🏻👍🏻👍🏻🇺🇸🇺🇸🇺🇸🙏🏻🙏🏻🙏🏻👏🏼👏🏼👏🏼now that’s politics …. You have a lot to learn about politic you may want to start by being human and stop using scare tactics on people. His speech👎;;politic
423;['1623404722504753154'];1623404722504753152;@LI_politic_guy Yeah. Too bad we got too many old white people in rural wisconsin. smdh;;politic
424;['1623404610894585857'];1623404610894585856;"Fitna khan nayizi is doing dirty politic's to destabilize pakistan! Bankrupt  it &amp; spread chaos!
#پاکستان_دشمن_فتنہ";;politic
425;['1623404443428614146'];1623404443428614144;@2005Cookieboy @LI_politic_guy SAMD;;politic
426;['1623404357784838144'];1623404357784838144;@SongOfRebellion @LI_politic_guy have you ever considered that maybe your ideals are objectively holding society back from a utopia where everybody can be provided for with what they need to maintain a healthy state physically, emotionally, and mentally? a world where everybody is kind and compassionate?;;politic
427;['1623404357604585473'];1623404357604585472;@LI_politic_guy True character development there :);;politic
428;['1623404197797593089'];1623404197797593088;@16Andyyx @shadeslimy2 @DoodlinMcDraco @LI_politic_guy He wants to fuck trans women and won't admit it;;politic
429;['1623403992360583168'];1623403992360583168;RT @L0CKERHEAD: @LI_politic_guy did anyone else go down the making those jokes to discovering that theyre trans pipeline or is that just me;;politic
430;['1623403915348742150'];1623403915348742144;@LI_politic_guy I didn’t even understand what these jokes meant as a kid I just know my friends made the jokes and they thought they were funny so I repeated them. I felt like shit for it when I found out😭😭😭;;politic
431;['1623403780912865282'];1623403780912865280;@Meme_murf @LI_politic_guy @DonizeteHeron By not doing so. It’s one thing for a transgender person to transition because of something innate. Race isn’t biological or innate, it’s a social concept. I’m from a mostly black culture, but that doesn’t mean I need to change my skin color to fit in. The CULTURE is the people.;;politic
432;['1623403653007650817'];1623403653007650816;@ITGuy1959 @carl_jurassic Another concept of what democracy is 😂 ...public health is politic...so get out !!!;;politic
433;['1623403598871769088'];1623403598871769088;RT @L0CKERHEAD: @LI_politic_guy did anyone else go down the making those jokes to discovering that theyre trans pipeline or is that just me;;politic
434;['1623403586305531911'];1623403586305531904;@DonizeteHeron @LI_politic_guy therians and otherkin exist but they don't use the terms transspecies cause of the connotation with transphobia;;politic
435;['1623403581230440450'];1623403581230440448;@GStargave İt may be true for some people, but thats because of politic problems. But you must know that a lot of people love greece, i saw that in nowadays;;politic
436;['1623403442541568002'];1623403442541568000;@TheRealestGabo @skryypt @HyperionVAL @BenjaBeee @LI_politic_guy Honestly, I just think my dumbassery is hilarious LMFAO.;;politic
437;['1623403437525270528'];1623403437525270528;"@shadeslimy2 @DoodlinMcDraco @ireann15 @LI_politic_guy what doesn't make them 'women' ?
and why do you care ?";;politic
438;['1623403369208356867'];1623403369208356864;RT @eiu_enna: Believing that capitalism is inevitable, patriarchy is inevitable, white supremacy is inevitable, prison and etc really produ…;;politic
439;['1623403186018025472'];1623403186018025472;@SongOfRebellion @LI_politic_guy You don't look like you should be trusted around children, degenerate.;;politic
440;['1623403179256815617'];1623403179256815616;"We don't win, you lose. Did I do that? The white identitarian justifies violence in pursuit of politic goals,
a psychopathy by the European warlike and conqueror international personality vis Haiti, but here the machiavellianism isnt evident, perhaps the concepts were too complex https://t.co/qlEfHDXX1W";;politic
441;['1623403168913825792'];1623403168913825792;"@Chris_H_Politic @mc2mc5 @demdemonz @JulianCastro So we have an Israel supporting, M4A flipfloping, anti-Mask mandate, pro-title 42, “won’t embrace progressive label” democrat.

And he is embraced by “progs” over nothing other then vibes";;politic
442;['1623403145467502592'];1623403145467502592;"@cryptic_nc @Roxstedy11 @the_ratt_chezz @JohnSierra1169 @AngeloRayGomez @POTUS Lol 😂 😂 We all belong to the same cult: the western world human race. We just live &amp; politic from different factions is all. Stop acting like you speaking to an alien 👽👾 bro. We probably have lots in common but Im focused on differences today/this tweet.";;politic
443;['1623402862633000961'];1623402862633000960;@LI_politic_guy The overly edgy middle schooler to incredibly astronomically queer adult pipeline is real;;politic
444;['1623402828113883137'];1623402828113883136;"RT @Attiya54298715: Fitna khan nayizi is doing dirty politic's to destabilize pakistan! Bankrupt  it &amp; spread chaos!

#پاکستان_دشمن_فتنہ ht…";;politic
445;['1623402752905777155'];1623402752905777152;"@L0CKERHEAD @LI_politic_guy kinda ig. i dont remember doing the helicopter jokes, just the ""did you just assume my gender"" bs 
and now im here. pronouns in bio and 0 bitches";;politic
446;['1623402732995465216'];1623402732995465216;@LI_politic_guy I was like 9 when I first used it and I didn’t even know what gay meant omg;;politic
447;['1623402527374073858'];1623402527374073856;@LI_politic_guy I made that joke as a kid and im literally non binary now 😭;;politic
448;['1623402524421005322'];1623402524421005312;@TonyHussein4 wish the GOP could/would return to a decent politic institution as Mitt Romney pointed out a Santos Fraud straight up! Then Anyone that disrespects a State of The Union by screaming out @Our  President,another nonsense unfit member. Strong Country needs strong members both sides!;;politic
449;['1623402343801790465'];1623402343801790464;"@platurt @LI_politic_guy A person cannot change their gender, not feel identified with any, because it is already established that sex is what gender is subordinated to.
The only way a person can change the gender they want is by changing their
and if that's what you want to do, ok, it's their decision.";;politic
450;['1623402260637032448'];1623402260637032448;@SongOfRebellion @LI_politic_guy Nobody did that;;politic
451;['1623401940221566978'];1623401940221566976;@blackeye500 @Romandrew12 @LI_politic_guy got damn !;;politic
452;['1623401819735990273'];1623401819735990272;@LI_politic_guy Like any time I tried having a meaningful conversation about my thoughts on trans topics and someone would start meming with this shit was mind numbing and probably did the most to get me out of any echo chamber faster than anything.;;politic
453;['1623401793278578688'];1623401793278578688;Democrats win control of Pennsylvania House for first time in over a decade after months-long stalemate https://t.co/VR5mBdFVGo  - @politic_talks #Politics #Political;;politic
454;['1623401713121087492'];1623401713121087488;@Meme_murf @LI_politic_guy @DonizeteHeron Anyone who has a hard time understanding that the first thing that pops up in Google isn’t all the information you need to talk on a topic obviously isn’t someone who should be opening their mouths LOL;;politic
455;['1623401684260237314'];1623401684260237312;"@Chris_H_Politic @mc2mc5 @demdemonz @JulianCastro Let’s see Israel:

https://t.co/Ivtna5P0NR";;politic
456;['1623401668506267650'];1623401668506267648;"@platurt @LI_politic_guy That is the point, the trans mentality is something that generally does not happen, but nevertheless it exists.
The problem is that we can not create a new genre, from strange exceptions that do not represent the theme in general.
(…+)";;politic
457;['1623401558976126981'];1623401558976126976;@Meme_murf @LI_politic_guy @DonizeteHeron Well, did you type in asking about history with adoption or did you just ask what the term transracial meant? It seems like you don’t understand how the Google search engine works. Just because information pops up that doesn’t mean that’s all that exists LOL;;politic
458;['1623401457956401153'];1623401457956401152;@LI_politic_guy I can finally be meow/meowself;;politic
459;['1623401288481529856'];1623401288481529856;"Judge's robe of him whither
Politic and speak one sign of";;politic
460;['1623401204259880961'];1623401204259880960;@SongOfRebellion @LI_politic_guy We never brought children into it. It was the conservatives that did. And we aren't demanding the world to comply with self identification. We're just asking for respect rather than being threatened and treated like shit for just existing and not liking how we were born.;;politic
461;['1623401182302711809'];1623401182302711808;"@Chris_H_Politic @mc2mc5 @demdemonz @JulianCastro You denied Progs embracing Sinema—when they did.

Let’s see Title 42 And “Mask mandates”.

It will appear that your idea of “progressive” revolves around Sanders, rather than actual policy stances. https://t.co/tDiIWeeP6n";;politic
462;['1623401127470411776'];1623401127470411776;"@harryjsisson By telling the unvarnished truth about today's Putrumplicans, Biden shrewdly provoked them into displaying precisely who and what they are. 

He let them demonstrate the current state of our body politic. 

He's now positioned himself and his team to ""form a more perfect union.""";;politic
463;['1623400975657492483'];1623400975657492480;"@LI_politic_guy Attack Helicopter posting was funny the first time I saw it used in response to ""Dragonkin"" and ""fiction-kin"" type shit by people that insisted you recognize it, then promptly became unfunny with its overuse.";;politic
